u,v,pois_count
270082785,297073377,2
270082785,2825667724,2
270082801,270082804,2
270082801,518794058,2
270082801,5964102372,2
270082804,270082801,2
270082804,518794218,2
270082804,7217140791,2
270082807,270082809,2
270082807,518794160,2
270082807,5964102372,2
270082809,270082807,2
270082809,518794160,2
270082809,5964102383,2
270082814,270082815,2
270082814,270082848,2
270082814,297073114,2
270082814,5964102686,2
270082815,270082814,2
270082815,297073157,2
270082815,1478881255,2
270082820,270082824,2
270082820,297073157,2
270082820,518793996,2
270082824,270082820,2
270082824,600731527,2
270082824,2825666672,2
270082834,496193538,2
270082834,2825667722,2
270082834,2825667724,2
270082848,270082814,2
270082848,518794122,2
270082848,5964102380,2
270151671,270151675,2
270151671,270151677,2
270151671,1784436503,2
270151675,21556600,2
270151675,270151671,2
270151677,270151671,2
270151677,270151679,2
270151677,10015941712,2
270151679,270151677,2
270151679,10015941706,2
270151679,10015953218,2
270151682,267670370,2
270151682,10015941692,2
270151682,10015941706,2
270924518,279091663,1
270924518,1216261181,1
270924518,1216261210,1
270924523,20908463,1
270924523,1216261195,1
270924523,1216261713,1
270924528,1216261718,1
270924528,4513737671,1
270924528,10048344674,1
271440183,271440184,1
271440183,523634032,1
271440183,1216261660,1
271440184,271440183,1
271440184,271440188,1
271440184,1577444076,1
271440188,271440184,1
271440188,1577444080,2
271440188,1660847273,1
271442691,299396352,1
271442862,271442989,1
271442862,299396352,1
271442862,3088071689,1
271442872,271442874,1
271442872,271442993,1
271442872,3088071689,1
271442874,271442872,1
271442874,271443245,1
271442874,297013930,1
271442876,271443248,1
271442876,297013930,1
271442876,454442703,1
271442936,271442989,1
271442989,271442862,1
271442989,271442936,1
271442989,271442993,1
271442993,271442872,1
271442993,271442989,1
271442993,1132973649,1
271443041,3320294406,1
271443245,271442874,1
271443245,271443248,1
271443245,3320294406,1
271443245,8548247752,1
271443248,271442876,1
271443248,271443245,1
271443248,1399431305,1
271443249,271443251,1
271443249,271443709,1
271443249,1399431305,1
271443249,1399431316,1
271443251,271443249,1
271443251,8386363931,1
271443251,8718681291,2
271443709,271443249,1
271445403,518428883,1
271445403,1170166924,1
271445875,271445881,1
271445875,278389358,1
271445875,1142416917,1
271445875,9271484131,1
271445881,271445875,1
271445881,401520024,1
271445881,1142416717,1
271445953,1142416960,1
271445953,1163389908,1
271445953,1652942518,1
271446257,111478357,2
271446257,9271484167,1
271446257,9955296639,1
271446336,1399437068,1
271446336,5335039946,1
271446336,9955296658,1
271646980,271646981,1
271646981,271646980,1
271652796,1623872282,1
271653593,266709571,1
271653593,287506788,1
271653593,3603252891,1
271653593,10947482008,1
271653595,287506738,1
271653595,10894779199,1
271653595,10947482008,1
271653599,266634473,2
271653599,315148790,1
271653599,10894779201,2
271804938,297008172,1
272863061,10624439525,1
273344861,273347123,1
273344861,1035781976,1
273344861,10207038606,1
273344867,273344868,1
273344867,1035781959,1
273344867,4181943927,1
273344867,10207038605,1
273344868,273344867,1
273344868,273345526,1
273344868,4181943927,1
273344875,273346442,1
273344875,1035787900,1
273344875,4181943927,1
273344881,273346496,1
273344881,518428878,1
273344881,9944631034,1
273344883,273345515,1
273344883,9939671636,1
273344883,9944631034,1
273344885,273345515,1
273344885,3394239337,1
273344885,9939671636,1
273345515,273344883,1
273345515,273344885,1
273345515,273345516,1
273345515,273345981,1
273345516,273345515,1
273345516,273346077,1
273345516,5438383873,1
273345526,273344868,1
273345526,273346074,1
273345526,5438383864,1
273345526,5438383873,1
273345533,273345710,1
273345533,273347119,1
273345533,1035781959,1
273345710,273345533,1
273345710,5438383864,1
273345710,8656796558,1
273345980,273345981,1
273345980,273346074,1
273345980,8656796558,1
273345981,273345515,1
273345981,273345980,1
273345981,273346077,1
273346074,273345526,1
273346074,273345980,1
273346074,273346077,1
273346077,273345516,1
273346077,273345981,1
273346077,273346074,1
273346442,273344875,1
273346442,1416152366,1
273346442,10860864481,1
273346451,273346496,1
273346451,1035833037,1
273346451,1235135562,1
273346496,273344881,1
273346496,273346451,1
273346496,1035787900,1
273347119,273345533,1
273347119,273347123,1
273347119,290438736,1
273347123,273344861,1
273347123,273347119,1
273347123,1035781959,1
274073657,293756816,1
274073657,1823225038,1
274073657,8420088767,1
274073657,8420088780,1
274073766,26949007,1
274073766,293756816,1
274073766,293757271,1
276285291,276585496,1
276359180,286736029,1
276359181,1681305191,1
276359182,1681305191,1
276585488,276585489,1
276585488,323027766,1
276585488,2350501801,1
276585488,8420088815,1
276585489,276585488,1
276585489,276585490,1
276585489,279851283,1
276585490,276585489,1
276585490,279851283,1
276585490,279851300,1
276585496,276285291,1
276585496,8420088800,1
276585496,8420128439,1
277052769,125404,1
277052769,277052767,1
277634354,4924695568,1
278140549,80228600,1
278140549,80232127,1
278140549,278140661,1
278140549,8429284071,1
278140661,80232129,1
278140661,278140549,1
278140661,10042910393,2
278382979,8579043961,1
278389358,271445875,1
278389358,1142416917,1
278526995,401520024,1
278526995,1142416684,1
278526999,2504144804,1
278619677,278619679,1
278619677,1803739180,1
278619677,1871856409,2
278619677,10902298540,1
278619679,278619677,1
278619679,278619680,1
278619679,286581197,1
278619680,278619679,1
278619680,9916765529,1
278619680,9916765531,1
278619728,278619729,1
278619728,291745420,1
278619728,1330913881,1
278619729,278619728,1
278619729,291745419,1
278619729,291745426,1
278619729,1330913806,1
278619731,278619732,1
278619731,291745419,1
278619731,291745426,1
278619732,278619731,1
278619732,278619775,1
278619732,9312814515,1
278619735,278619736,1
278619735,1330913864,1
278619735,2304187366,1
278619736,278619735,1
278619736,278619737,1
278619736,4186875785,1
278619737,278619736,1
278619737,1871850856,1
278619737,9312867322,1
278619775,278619732,1
278619775,10911587634,2
278619779,278619780,1
278619779,286581161,1
278619779,1004172996,1
278619780,278619779,1
278619780,286581166,1
278619780,1330913950,1
278780995,1189376883,1
278781001,1189376944,1
278781260,3368576306,1
278781523,1660570130,1
278781524,267949846,1
279091663,270924518,1
279091663,1216637564,2
279091663,8464083415,1
279181476,10285852713,1
279474007,706648,1
279567950,1331051182,1
279851283,276585489,1
279851283,276585490,1
279851283,300442595,1
279851300,276585490,1
279851300,286429137,1
279851300,8420128433,1
279851327,279851491,1
279851327,279851493,1
279851327,9397237476,1
279851423,279851512,1
279851423,279851522,1
279851423,1299955957,1
279851482,286429351,1
279851482,2350495092,1
279851482,10143262364,1
279851491,279851327,1
279851493,279851327,1
279851493,279851512,1
279851493,279851521,1
279851512,279851423,1
279851512,279851493,1
279851512,279851521,1
279851521,279851493,1
279851521,279851512,1
279851522,279851423,1
279851522,279851534,1
279851522,8444636916,1
279851534,279851522,1
279973460,537530803,1
279990516,282712704,1
279992458,1614321291,1
280009128,9534611999,1
280020786,2584912781,1
281064347,8088640,1
281771901,1170269309,1
281771901,1170269328,1
281771901,1189377059,1
282416810,282416811,2
282416810,1620315931,1
282416810,1620315953,1
282416811,282416810,2
282480094,266324909,1
282480094,287403011,1
282480128,287403011,1
282480128,287404196,1
282480128,287407091,1
282661208,1657477988,1
282664676,297508490,1
282679005,1604881991,1
282679005,1605049443,1
282679005,1605049455,1
282679005,10815968497,1
282685195,266415533,1
282685195,430099109,1
282685195,1334722518,1
282685849,282685976,1
282685868,5396394845,1
282685902,282685946,1
282685946,282685902,1
282685946,282685975,1
282685975,282686159,1
282685975,5396394845,1
282685975,5396394849,1
282685976,282685849,1
282685976,282686307,1
282685976,5396394849,1
282685977,26692448,1
282685977,26692453,1
282685977,282686307,1
282685979,26692437,1
282685979,26692448,1
282685979,430099109,1
282686159,282686295,2
282686295,282685946,1
282686307,26692448,1
282686307,282685976,1
282686307,282685977,1
282688468,26692453,1
282688468,282688774,1
282688468,430099346,1
282688774,282688468,1
282699946,1516232806,1
282699948,1516232806,1
282712704,279990516,1
282838264,266640066,1
282838264,282838531,1
282838264,282838579,1
282838531,266415480,1
282838531,282838264,1
282838531,6844933052,1
282838533,282838557,2
282838533,282838561,1
282838557,282838533,2
282838557,282838579,1
282838561,282838533,1
282838561,282838579,1
282838561,282838796,1
282838579,282838264,1
282838579,282838557,1
282838579,282838561,1
282838621,282838796,1
282838796,282838561,1
282838796,282838621,1
282838796,6844933052,1
282908053,3060526432,1
283085099,297272302,3
283110369,283110579,1
283110546,283110561,1
283110551,283110561,1
283110561,283110546,1
283110561,283110551,1
283110561,283110579,1
283110561,4127547800,1
283110579,283110369,1
283110579,283110561,1
283110579,1555733075,1
283279285,1660681705,2
283279319,293751775,1
283279319,297270632,1
283279319,2700980113,1
283279324,283279493,1
283279324,283279511,2
283279324,293751775,1
283279324,1660681702,1
283279329,8420088793,1
283279493,283279324,1
283279508,26948652,1
283279508,283279513,1
283279508,305984812,1
283279508,1812942061,1
283279511,283279324,2
283279511,283279513,1
283279511,10989082055,2
283279513,283279508,1
283279513,283279511,1
283279513,2700980113,2
283712475,25951225,1
283712475,4243515352,1
283712478,1038193649,1
283712478,2622645579,1
283712478,4243515352,1
283712495,283712669,1
283712495,1063636605,1
283712495,2622645579,1
283712500,283712504,1
283712500,283712510,1
283712500,1063636581,1
283712504,283712500,1
283712504,283712510,1
283712504,7370175515,1
283712504,7370175521,1
283712510,283712500,1
283712510,283712504,1
283712510,7370175519,1
283712515,283712577,1
283712515,1803860539,1
283712515,7370175519,1
283712560,283712568,1
283712560,4242897431,1
283712560,4242897456,1
283712568,283712560,1
283712568,283712577,1
283712568,283712644,1
283712577,283712515,1
283712577,283712568,1
283712577,283712589,1
283712577,283712644,1
283712577,1803860539,1
283712577,4242897456,1
283712589,283712577,1
283712589,4242897444,1
283712589,4242897456,1
283712644,283712568,1
283712644,283712577,1
283712644,283712655,1
283712655,283712644,1
283712655,283712669,1
283712655,283712708,1
283712669,283712495,1
283712669,283712655,1
283712669,283712717,1
283712690,283712717,1
283712690,283712721,1
283712690,1038193649,1
283712690,1063636540,1
283712708,283712655,1
283712708,283712745,1
283712708,8011790047,1
283712717,283712669,1
283712717,283712690,1
283712717,2622645579,1
283712717,8011790047,1
283712721,283712690,1
283712721,1063636565,1
283712721,8011790047,1
283712733,283712736,1
283712733,1038193649,1
283712733,1063636540,1
283712736,283712733,1
283712736,283712740,1
283712736,1350224661,1
283712740,25951235,1
283712740,283712736,1
283712740,283712745,1
283712745,283712708,1
283712745,283712740,1
283712745,1350224661,1
283821054,2825666672,2
283821054,9215892850,2
283821054,9215892851,2
283821054,10233262326,2
283874705,31269441,1
285213728,7580111956,1
285463480,285463482,1
285463480,1325404695,1
285463482,285463480,1
285487458,283712475,3
285487458,1673448616,2
285487458,4242897185,2
285487495,285487542,2
285487495,4242897169,2
285487495,4247102580,2
285487504,1673448617,2
285487504,4247102578,2
285487504,4247102582,2
285487542,285487495,2
285487542,1803874698,2
285487542,4242897170,2
285487583,20930037,2
285487583,1673448617,2
285487583,4242897185,4
285503896,24987014,1
285503896,1331044367,1
285503896,2355133860,1
285507652,24986881,1
285507652,286577815,1
285507652,298630819,1
285507652,298630835,1
285510223,285510350,1
285510350,285510223,1
286402030,1629692784,1
286402030,2726514266,1
286402030,2730176132,1
286402036,286402065,1
286402036,1629692784,1
286402036,4370109675,1
286402065,286402036,1
286402065,2726514267,1
286402065,2730176128,1
286403771,1232305084,1
286429137,279851300,1
286429137,8420128436,1
286429351,279851482,1
286488433,1516232799,1
286496197,31268903,1
286496197,1325404712,1
286577800,24986886,1
286577800,286577810,1
286577800,10601108449,1
286577810,286577800,1
286577815,285507652,1
286581156,4186875766,1
286581156,4186875785,1
286581156,9916765529,1
286581161,278619779,1
286581161,10026886961,1
286581161,10648157815,1
286581166,278619780,1
286581166,1330913950,1
286581166,9916765525,1
286581180,1330913844,1
286581197,278619679,1
286581197,286581198,1
286581197,2304187357,1
286581198,286581197,1
286581198,10902298540,1
286659937,24987007,1
286659937,24987056,1
286659937,1584360589,1
286659937,1585655913,1
286659940,24986973,1
286659940,286659941,1
286659940,1584360551,1
286659940,1585655913,1
286659941,25284858,1
286659941,286659940,1
286659941,1587010807,1
286659944,25284858,1
286659944,1802854806,1
286659944,1803703853,1
286715616,286715924,1
286715789,286715921,1
286715789,286715937,1
286715789,10733698997,1
286715866,1469300961,1
286715866,5247001069,1
286715866,7740510079,1
286715887,286715918,1
286715887,286715940,1
286715887,3350477921,1
286715918,286715887,1
286715918,286715921,1
286715918,9747703074,1
286715921,286715789,1
286715921,286715918,1
286715921,286715938,1
286715924,286715616,1
286715924,4255626632,1
286715924,5247001069,1
286715935,7740510078,1
286715937,286715789,1
286715937,3350477940,1
286715937,5247001065,1
286715938,268101411,1
286715938,286715921,1
286715938,3350477940,1
286715939,286715940,1
286715940,286715887,1
286715940,286715939,1
286715940,7740510077,1
286736029,276359180,1
286736029,1678031809,1
286736029,1681343600,1
286736029,2839639059,1
286736042,2839639059,1
286736069,1681326066,1
286736077,1681343599,1
287346618,2155782417,1
287403007,287403216,1
287403011,282480094,1
287403011,282480128,1
287403011,287404407,1
287403216,287403007,1
287403216,287403834,1
287403216,1524455142,1
287403270,287403834,1
287403270,6031567438,1
287403529,287403833,1
287403529,287404196,1
287403833,287403270,1
287403833,6080996481,1
287403834,287403216,1
287403834,287403270,1
287403834,287404407,1
287404196,282480128,1
287404196,287403529,1
287404196,287407092,1
287404275,287404305,1
287404275,287407091,1
287404275,6031567438,1
287404305,287404275,1
287404407,287403011,1
287404407,287403834,1
287404407,287404576,1
287404576,287404407,1
287407091,282480128,1
287407091,287404275,1
287407091,287407092,1
287407092,287404196,1
287407092,287407091,1
287407092,287407675,1
287407675,287407092,1
287506738,266709574,1
287506738,271653595,1
287506738,287506787,1
287506738,10894981305,1
287506786,266634473,1
287506786,287506787,1
287506786,1139421715,1
287506787,287506738,1
287506787,287506786,1
287506787,287506788,1
287506788,271653593,1
287506788,287506787,1
287506788,1590854337,1
287909915,287909928,1
287909921,2021836357,1
287909921,2021836364,1
287909921,2021935497,1
287909921,2038072704,1
287909921,2038177992,1
287909928,287909915,1
287909928,2021836378,1
287909928,2021880839,1
287909940,1585589198,1
287909940,1585589224,1
287909940,2038177992,1
287909955,2022890399,1
287909955,10931959884,1
287909959,2021768818,1
287909959,2021789793,1
287909959,2021874032,1
287909962,2021742231,1
287909962,2021836364,1
287909962,2021836387,1
287909964,1741892409,1
287909964,2021712667,1
287909964,2021742231,1
287909964,2021894295,1
287909966,1585589207,1
287909966,2021789742,1
287909966,2021789793,1
287909966,2021874028,1
287909976,2021789742,1
287909976,2021874015,1
287909976,8428771361,1
287909979,1741892409,1
287909979,1741892410,1
287909979,2021789844,1
287909980,287909997,1
287909980,9350667397,1
287909983,2021712626,1
287909983,10557134182,1
287909990,2021691367,1
287909990,2021894273,1
287909990,10026581128,1
287909997,287909980,1
287909997,2021874010,1
287909997,8428771361,1
287910040,2021691423,1
287910040,2021712607,1
287910040,2021712618,1
287910042,287910044,1
287910042,2021691423,1
287910042,2038058752,1
287910044,17852690,1
287910044,287910042,1
287910044,287910047,1
287910044,8360970137,1
287910047,287910044,1
