u,v,landuse_count
281682431,8492756315,1
281682467,8492756315,1
281682515,281682531,1
281682515,8493001023,1
281682531,281682515,1
281682800,8493001025,1
281682979,281683041,1
281682979,281683159,1
281682979,1573491332,1
281682979,1573491334,1
281682980,1573491332,1
281683041,281682979,1
281683041,281683159,1
281683041,282540906,1
281683159,247933219,1
281683159,281682979,1
281683159,281683041,1
281683159,281683160,1
281683160,281683159,1
281683216,253180166,1
281683216,333065679,1
281683216,3090510091,1
281683227,17396226,1
281683227,281683229,2
281683229,281683227,2
281683229,281683230,2
281683229,281683239,2
281683230,281683229,2
281683238,5490980078,2
281683239,281683229,2
281683239,281683240,2
281683239,5490980078,2
281683240,281683239,2
281684193,3741609615,1
281767768,8409745271,1
281767774,3188799465,1
281767774,8409745272,1
281767949,1660766159,2
281768732,271650400,1
281768732,271650401,1
281768732,281768819,1
281768819,281768732,1
281769229,3380868287,1
281769301,271804923,1
281769301,6983101330,1
281769301,6983115310,1
281770778,1579713245,1
281770778,1579713431,1
281770778,3901971485,1
281770778,10165797554,1
281770783,1777498358,1
281770789,1579713291,1
281770789,3368576302,1
281770789,3368576309,1
281770789,10165797554,1
281770810,1777485009,1
281771338,250357801,1
281771338,278386423,1
281771338,281771367,1
281771338,2584450978,1
281771367,281771338,1
281771367,7934080637,1
281771901,1170269309,2
281771901,1170269328,1
281771901,1189377059,1
282416810,282416811,3
282416810,1620315931,1
282416810,1620315953,1
282416811,282416810,3
282480094,266324909,1
282540854,282540856,1
282540854,1573491356,1
282540854,4964855955,1
282540855,1448332593,1
282540855,1579531391,1
282540855,4964855954,1
282540856,282540854,1
282540856,282540857,1
282540856,282540862,1
282540857,282540856,1
282540862,282540856,1
282540862,282540867,1
282540862,1579531357,1
282540867,282540862,1
282540867,1573491360,1
282540867,1674432509,1
282540889,282540890,1
282540889,282540892,1
282540890,282540891,1
282540891,282540890,1
282540891,282540892,1
282540891,282540898,1
282540892,282540889,1
282540892,282540894,1
282540892,10131037283,1
282540894,282540892,1
282540894,282540895,1
282540894,282540898,1
282540894,1573491341,1
282540895,282540894,1
282540895,282540896,1
282540895,1573491339,1
282540896,282540895,1
282540896,282540903,1
282540898,282540891,1
282540898,282540894,1
282540898,282540899,1
282540899,282540900,1
282540899,282540905,1
282540900,282540895,1
282540903,282540900,1
282540903,282540904,1
282540904,282540903,1
282540905,282540899,1
282540906,281683041,1
282659672,3101051462,1
282660226,282660456,1
282660226,282661270,1
282660226,3037497024,1
282660231,4361871074,1
282660262,282660385,1
282660262,1660549921,1
282660262,4363314536,1
282660384,4361871071,1
282660384,4363314536,1
282660384,4363603817,1
282660385,282660262,1
282660413,3039320102,1
282660456,282660226,1
282660456,282660557,1
282660456,300439837,1
282660557,282660456,1
282660557,282660560,1
282660557,4362058468,1
282660560,282660557,1
282660560,3044311415,1
282660560,4361879067,1
282660567,3039320102,1
282660567,3044311413,1
282660567,9152066920,1
282661204,282661207,1
282661204,1585513961,1
282661204,1657477973,1
282661207,282661204,1
282661207,282661208,1
282661207,1585513968,1
282661208,282661207,1
282661208,1657477988,2
282661208,1657478000,1
282661211,282661212,1
282661211,1585513940,1
282661211,1812942061,1
282661212,282661211,1
282661212,3037497024,1
282661212,3928082940,1
282661270,282660226,1
282661270,1585513943,1
282661270,4361879067,1
282661397,282661479,1
282661479,282661397,1
282661479,282661753,1
282661479,4363613017,1
282661517,8142995794,1
282661606,282661808,1
282661606,295140936,2
282661606,1585514004,1
282661606,2365455747,1
282661608,9159443914,1
282661658,1585514004,1
282661658,2440536537,1
282661658,8142995794,1
282661660,1585513971,1
282661753,282661479,1
282661753,282661785,1
282661753,282661786,1
282661785,282661753,1
282661786,282661753,1
282661786,282661807,1
282661786,282661808,1
282661807,282661786,1
282661808,282661606,1
282661808,282661786,1
282661808,282661814,1
282661814,282661808,1
282662659,278781001,1
282662659,278781269,1
282662659,278781270,1
282664147,33034460,1
282664147,282664191,1
282664147,282664214,1
282664147,297925471,1
282664178,33034460,1
282664178,3790239081,1
282664178,7263461167,1
282664191,33034462,1
282664191,282664147,1
282664191,368970213,1
282664213,282664214,1
282664213,282665612,1
282664213,298326114,1
282664213,7263461176,1
282664214,282664147,1
282664214,282664213,1
282664214,300458119,1
282664571,282664676,1
282664676,282664571,1
282664676,282664678,1
282664676,297508490,2
282664678,33034476,2
282664678,282664676,1
282664678,4502981814,1
282665612,282664213,1
282665612,295134331,1
282665612,3790239085,1
282677888,1585647335,1
282678665,20908357,1
282678754,576726,1
282679005,1604881991,1
282679005,1605049443,1
282679005,1605049455,1
282679005,10815968497,1
282681741,20908356,1
282681741,8914396851,1
282681741,9205542157,1
282681741,9205542211,1
282681833,9205542209,1
282681833,9205542211,2
282682906,282682925,1
282682925,282682906,1
282684539,282684692,1
282684539,1515559176,1
282684539,1589517203,1
282684570,282684692,1
282684570,1365821842,1
282684570,1589517239,1
282684692,282684539,1
282684692,282684570,1
282684692,1515559176,1
282685195,266415533,1
282685195,430099109,1
282685195,1334722518,1
282685849,282685976,2
282685868,5396394845,2
282685902,282685946,2
282685946,282685902,2
282685946,282685975,2
282685975,282686159,2
282685975,5396394845,2
282685975,5396394849,2
282685976,282685849,2
282685976,282686307,2
282685976,5396394849,2
282685977,26692448,1
282685977,26692453,1
282685977,282686307,2
282685979,26692437,1
282685979,26692448,1
282685979,430099109,1
282686159,282686295,5
282686295,282685946,2
282686307,26692448,2
282686307,282685976,2
282686307,282685977,2
282688468,26692453,1
282688468,282688774,2
282688468,430099346,1
282688718,282689055,1
282688718,1432463300,1
282688774,282688468,2
282688774,282696452,1
282688774,435693470,1
282688812,282688813,1
282688812,282688891,1
282688813,282688812,1
282688813,282688935,1
282688813,282696452,1
282688813,435693470,1
282688891,282688901,1
282688891,282688935,1
282688901,282689004,1
282688901,435692820,1
282688935,27084995,1
282688935,282688813,1
282688935,282688891,1
282688935,435692820,1
282688988,282688718,1
282688988,6844933058,1
282689004,282688988,1
282689004,282689055,1
282689055,282688718,1
282689055,282689004,1
282689055,282696302,1
282689055,435692820,1
282689777,282689799,1
282689777,282689831,1
282689777,6844933058,1
282689797,282689799,1
282689797,282689831,1
282689797,1432464530,1
282689799,282689777,1
282689799,282689797,1
282689799,6844933058,1
282689831,282689777,1
282689831,282689797,1
282689831,1432464523,1
282693995,282696276,1
282693995,1432463300,1
282693995,6844933058,1
282696276,282693995,1
282696302,282689055,1
282696302,282696304,1
282696304,27084995,1
282696304,282696302,1
282696304,435692820,1
282696452,27084995,1
282696452,282688774,1
282696452,282688813,1
282698614,17546855,1
282699946,1365821768,1
282699946,1516232806,1
282699948,1516232806,1
282701757,18164872,1
282701757,279991458,1
282701757,3476141019,1
282701760,6402680826,1
282701764,279991458,1
282701764,1555699529,1
282701764,6402680834,1
282709766,18164883,1
282709766,282709773,1
282709766,291610670,1
282709773,282709766,1
282709773,9055748430,1
282709773,9055748436,1
282710355,282710357,1
282710357,282710355,1
282710357,8021351073,2
282712090,20908354,1
282712090,282712254,1
282712247,18164861,1
282712247,282712324,1
282712247,291609172,1
282712247,8484248042,1
282712253,282712325,1
282712253,291609172,1
282712253,8484248048,1
282712254,282712090,1
282712254,291609172,1
282712254,8484248050,1
282712324,282712247,1
282712324,282712325,1
282712324,8484248044,1
282712325,282712253,1
282712325,282712324,1
282712325,8484248046,1
282712703,282712704,1
282712704,279990513,1
282712704,279990516,2
282712704,282712703,1
282712832,279990472,1
282715961,107552970,1
282715961,289197752,1
282715961,289197874,1
282716019,107552893,1
282716019,279990503,1
282716019,3315434843,1
282718779,282718792,1
282718779,1255242266,2
282718779,6844942626,1
282718792,279990412,1
282718792,282718779,1
282718792,6844957715,1
282822264,20930747,1
282822264,20930748,1
282822264,315148430,1
282822266,20930751,1
282822266,315148351,1
282822266,315148436,1
282838264,266640066,1
282838264,282838531,1
282838264,282838579,2
282838531,266415480,1
282838531,282838264,1
282838531,6844933052,1
282838533,282838557,4
282838533,282838561,2
282838557,282838533,4
282838557,282838579,2
282838561,282838533,2
282838561,282838579,2
282838561,282838796,2
282838579,282838264,2
282838579,282838557,2
282838579,282838561,2
282838621,282838796,2
282838796,282838561,2
282838796,282838621,2
282838796,6844933052,2
282843905,6844942614,1
282844351,17546849,1
282844351,20908363,1
282844351,3240114264,1
282905572,1660642663,1
282907425,2390542458,1
282907425,4888260384,1
282907449,2545697804,1
282907449,2545697814,1
282907449,8022145826,1
282907453,282907644,1
282907453,282907776,1
282907453,2545697804,1
282907494,3947191380,1
282907632,282907633,1
282907632,282907644,1
282907632,1784421026,1
282907633,282907632,1
282907633,2365455746,1
282907633,2545743055,1
282907644,282907453,1
282907644,282907632,1
282907644,2545697814,1
282907776,282907453,1
282907776,2545743055,1
282907776,2545752410,1
282907776,2545772793,1
282908053,3060526432,2
282908308,1460880600,1
282908434,1414164128,1
282908434,3947191403,1
282943557,282943558,1
282943558,25246948,1
282943558,282943557,1
282943558,4702051884,1
282943558,5445485259,1
283041604,283041676,1
283041604,283184789,1
283041604,8076215282,1
283041672,8076215287,1
283041672,8076215290,1
283041672,8076215291,1
283041673,283041674,1
283041673,8076215286,1
283041673,8076215287,1
283041674,283041673,1
283041676,283041604,1
283041676,283183425,1
283041676,8076215292,1
283041676,8076215294,1
283059782,278385955,1
283059782,278385956,1
283059782,1719180004,1
283085037,283085076,1
283085037,3196187282,1
283085076,283085037,1
283085076,289787703,2
283085076,3196187294,1
283085076,7440921358,1
283085077,7440921358,1
283085099,297272302,2
283085099,3196187282,1
283085099,3196187283,1
283085099,3196187299,1
283103143,18164866,1
283103143,18164867,1
283103143,1419668629,1
283103424,286508742,1
283103424,9955296563,1
283103533,283103759,1
283103533,10624415893,1
283103759,20908364,1
283103759,283103424,1
283103759,283103533,1
283110321,283110571,1
283110321,286493047,1
283110321,4127547823,1
283110322,283110547,1
283110368,283110369,1
283110369,283110368,1
283110369,283110551,1
283110369,283110579,2
283110370,283110321,1
283110370,283110371,1
283110370,283110573,1
283110371,283110370,1
283110546,283110547,1
283110546,283110561,2
283110546,283110573,1
283110546,4127547799,1
283110547,283110370,1
283110547,283110546,1
283110547,283110548,1
283110548,283110547,1
283110551,266416656,1
283110551,283110561,2
283110551,5504104391,1
283110561,283110546,2
283110561,283110551,2
283110561,283110579,2
283110561,4127547800,2
283110569,286493047,1
283110571,283110321,1
283110573,283110370,1
283110573,283110546,1
283110573,4127547823,1
283110579,283110369,2
283110579,283110561,2
283110579,1555733075,2
283112500,6469630967,1
283112500,8911866631,1
283112500,8911866644,1
283183425,283041676,1
283184789,283041604,1
283199433,283203291,1
283199433,1801595538,1
283199433,4684360857,1
283202766,273347061,1
283202766,283202767,1
283202766,760753439,1
283202767,20943825,1
283202767,20943831,1
283202767,283202766,1
283202908,283202948,1
283202908,4005886177,1
283202908,5001111238,1
283202948,283202908,1
283202991,267030167,1
283202991,283202994,1
283202991,8969235268,1
283202994,283202991,1
283203122,283203289,1
283203122,1217449353,1
283203122,1801595538,1
283203122,4005886177,1
283203289,283203122,1
283203291,283199433,1
283203291,283203320,1
283203291,3994442824,1
283203320,283203291,1
283204363,4551111285,1
283279285,1356031921,1
283279285,1660681705,2
283279319,293751775,1
283279319,297270632,1
283279319,2700980113,1
283279324,283279493,2
283279324,283279511,3
283279324,293751775,1
283279324,1660681702,1
283279329,1660681616,1
283279329,8420088793,1
283279493,283279324,2
283279493,8493001096,1
283279508,26948652,1
283279508,283279513,3
283279508,305984812,2
283279508,1812942061,2
283279511,283279324,3
283279511,283279513,2
283279511,10989082055,4
283279513,283279508,3
283279513,283279511,2
283279513,2700980113,3
283279522,1414169533,1
283279522,1906849572,1
283279522,2341000156,1
283712475,25951225,1
283712475,4243515352,1
283712478,1038193649,1
283712478,2622645579,1
283712478,4243515352,1
283712495,283712669,1
283712495,1063636605,1
283712495,2622645579,1
283712500,283712504,1
283712500,283712510,1
283712500,1063636581,1
283712504,283712500,1
283712504,283712510,1
283712504,7370175515,2
283712504,7370175521,1
283712510,283712500,1
283712510,283712504,1
283712510,7370175519,1
283712515,283712577,1
283712515,1803860539,1
283712515,7370175519,1
283712560,283712568,1
283712560,4242897431,1
283712560,4242897456,1
283712568,283712560,1
283712568,283712577,1
283712568,283712644,2
283712577,283712515,1
283712577,283712568,1
283712577,283712589,1
283712577,283712644,2
283712577,1803860539,1
283712577,4242897456,1
283712589,283712577,1
283712589,4242897444,1
283712589,4242897456,1
283712644,283712568,2
283712644,283712577,2
283712644,283712655,1
283712655,283712644,1
283712655,283712669,1
283712655,283712708,1
283712669,283712495,1
283712669,283712655,1
283712669,283712717,1
283712690,283712717,1
283712690,283712721,1
283712690,1038193649,1
283712690,1063636540,1
283712708,283712655,1
283712708,283712745,1
283712708,8011790047,1
283712717,283712669,1
283712717,283712690,1
283712717,2622645579,1
283712717,8011790047,1
283712721,283712690,1
283712721,1063636565,1
283712721,8011790047,1
283712733,283712736,1
283712733,1038193649,1
283712733,1063636540,1
283712736,283712733,1
283712736,283712740,1
283712736,1350224661,1
283712740,25951235,1
283712740,283712736,1
283712740,283712745,1
283712745,283712708,1
283712745,283712740,1
283712745,1350224661,1
283821054,2825666672,1
283821054,9215892850,1
283821054,9215892851,1
283821054,10233262326,1
283870076,26506942,1
283870076,5711868499,1
283870076,5711868641,1
283870092,25506073,1
283870092,283870093,1
283870092,283874701,1
283870092,1673230883,1
283870093,283870092,1
283870093,283870097,1
283870093,283872955,1
283870093,1673230892,1
283870097,283870093,1
283870097,283872949,1
283870097,1585537172,1
283870097,5711868641,1
283870129,4690617103,1
283870129,5711868499,1
283870129,5711868628,1
283870629,1585537172,1
283870629,4690617102,1
283870629,5711868628,1
283872246,283872949,1
283872246,3353502904,1
283872246,7371966545,1
283872949,283870097,1
283872949,283872246,1
