u,v,roads_p_count
8605964559,1379297751,4
8605964559,8605964554,3
8605964559,8605964563,3
8605964563,1379312017,4
8605964563,8605964555,3
8605964563,8605964559,3
8607940962,1261739653,4
8607940962,1512950444,3
8608027002,5887571966,3
8608027002,8608027003,3
8608027003,1270978813,4
8608027003,8608027002,3
8608027003,8628586499,3
8608027004,8628586446,3
8608027004,8628938226,3
8608027004,8628938227,2
8614409242,1211228907,5
8614409242,5473361272,3
8614409242,6184544205,3
8614409243,1621624243,4
8614409243,5473361271,3
8614409243,8614409245,3
8614409245,1211228937,4
8614409245,4289336395,4
8614409245,8614409243,3
8614470420,4945253614,3
8614470420,8614470421,3
8614470420,8614470427,3
8614470421,8614470420,3
8614470421,8614470423,2
8614470421,8614470426,3
8614470422,7795267704,4
8614470422,8614470424,2
8614470422,8614470426,3
8614470423,8614470421,2
8614470424,8614470422,2
8614470425,8614470426,2
8614470426,8614470421,3
8614470426,8614470422,3
8614470426,8614470425,2
8614470427,7795267704,4
8614470427,8614470420,3
8614470427,8614470428,2
8614470428,8614470427,2
8621577318,20929975,4
8621577318,7304953573,3
8621577318,7570727611,4
8621813423,3085738929,4
8621813423,8478809956,3
8621813423,8621813427,3
8621813427,271443706,3
8621813427,271443708,3
8621813427,8621813423,3
8621813466,1660766158,3
8621813466,3085739228,3
8621813466,8621813471,3
8621813471,8621813466,3
8628586446,8608027002,3
8628586446,9864759534,3
8628586453,8628586499,2
8628586494,1307110562,5
8628586494,9864759536,3
8628586494,9864759537,3
8628586499,8608027003,3
8628586499,8628586453,2
8628586499,9864759534,4
8628586499,9864759536,3
8628938224,9645583013,2
8628938225,5601380651,5
8628938225,9645583013,3
8628938225,10056962819,3
8628938226,279969819,4
8628938226,311363412,3
8628938226,8608027004,3
8628938227,8608027004,2
8629479783,1881264914,3
8629479783,1881439870,3
8629479783,8629479786,3
8629479786,4974126870,3
8629479786,4974126871,3
8629479786,8629479783,3
8632211207,3353500887,3
8632211207,8632211208,3
8632211207,8632211209,3
8632211208,4922737462,3
8632211208,8632211207,3
8632211208,8632211210,3
8632211209,8632211207,3
8632211209,8632211210,3
8632211209,8632211212,3
8632211210,8632211208,3
8632211210,8632211209,3
8632211210,8632211211,3
8632211211,3353500889,3
8632211211,8632211210,3
8632211211,8632211212,3
8632211212,3353500881,3
8632211212,8632211209,3
8632211212,8632211211,3
8632259742,8091714,3
8632259742,4693958470,3
8632259742,8632259744,4
8632259744,8632259742,4
8644585630,698650,3
8644585630,420706046,4
8644585630,8644585634,4
8644585632,8644585634,3
8644585634,8644585630,4
8644585634,8644585632,3
8644585634,8644585635,3
8644585635,299498436,3
8644585635,299498437,3
8644585635,8644585634,3
8655008381,8099329,4
8655008381,5298319253,3
8655008381,8655008387,3
8655008387,8655008381,3
8655008387,8655008393,3
8655008387,8655075569,2
8655008393,5298319253,3
8655008393,8655008387,3
8655008393,8655075570,3
8655011795,18054784,3
8655011795,1235112781,5
8655011795,6063377502,3
8655011795,8655011798,2
8655011798,18054778,3
8655011798,18054784,3
8655011798,8655011795,2
8655075569,8655008387,2
8655075570,5298319252,3
8655075570,8655008393,3
8655075570,8655075590,3
8655075590,5298319250,3
8655075590,5298319251,3
8655075590,8655075570,3
8655801907,4725812338,3
8655801907,7740735193,3
8655801907,7740735200,3
8655801908,8881374,3
8655801908,411803608,3
8655801908,4725812338,3
8655801916,8121568,4
8655801916,7682709223,3
8655801916,7682709229,3
8655907717,1579639577,3
8655907717,2583448458,4
8655907717,8655907718,3
8655907718,1579639577,3
8655907718,3377859548,3
8655907718,8655907717,3
8655907720,8655907722,2
8655907721,8655907722,2
8655907722,8655907720,2
8655907722,8655907721,2
8655907722,8655907723,3
8655907723,1142637767,3
8655907723,8655907722,3
8655907723,8857064007,3
8655907724,8655907726,2
8655907726,8655907724,2
8655907726,8655907727,3
8655907726,8857064007,3
8655907727,267026969,4
8655907727,8655907726,3
8655907727,8655907731,4
8655907728,8655907731,2
8655907731,20974549,5
8655907731,8655907727,4
8655907731,8655907728,2
8655907736,272862647,3
8655907736,272862785,3
8655907736,272862854,5
8655907737,8084805,3
8655907737,8084808,3
8655907737,4961285225,4
8655907740,4725812311,3
8655907740,7740735197,3
8655907740,7740735199,3
8655907741,4723966378,3
8655907741,4723966385,3
8655907741,8655907744,3
8655907744,4723966374,3
8655907744,8655907741,3
8655907744,8655907746,3
8655907746,4723966374,3
8655907746,4723966385,3
8655907746,8655907744,3
8655907747,5452367161,4
8655907747,8923658925,3
8655907747,8923658937,3
8655907749,5452367161,4
8655907749,8655907751,4
8655907749,8655907754,3
8655907751,8655907749,4
8655907751,8655907757,3
8655907751,8655907759,3
8655907754,5452367160,3
8655907754,8655907749,3
8655907754,8655907757,3
8655907756,2300215226,3
8655907756,2300215237,2
8655907756,8655907757,3
8655907757,8655907751,3
8655907757,8655907754,3
8655907757,8655907756,3
8655907759,2300215226,3
8655907759,5012055160,4
8655907759,8655907751,3
8655907760,6334406487,4
8655907760,8655907761,3
8655907760,8923658833,3
8655907761,1579405511,2
8655907761,5012055160,4
8655907761,8655907760,3
8656796558,273345710,3
8656796558,273345980,3
8656796558,763646729,4
8657032176,118868,4
8657032176,8657032183,3
8657032176,9893481645,3
8657032178,9883869858,3
8657032178,9893481645,5
8657032178,9893481646,5
8657032179,5347212868,2
8657032179,8657032181,3
8657032179,8893397589,3
8657032180,318308896,4
8657032180,8334632998,3
8657032180,11047105444,2
8657032181,8657032179,3
8657032181,9883869858,3
8657032181,11047105444,2
8657032183,8657032176,3
8657032183,8893444784,3
8657032183,9893481646,3
8658464205,7646313,5
8658464205,8086180,5
8658464205,8658464206,3
8658464206,721514737,4
8658464206,8658464205,3
8658470417,17551067,3
8658470417,2632159337,3
8658470417,8658470418,3
8658470418,297975844,3
8658470418,8658470417,3
8658470418,8658470419,3
8658470419,8658470418,3
8658470419,8658470420,4
8658470420,1569541308,3
8658470420,2632159337,3
8658470420,8658470419,4
8658470421,8658470424,3
8658470421,8658470425,3
8658470421,8658470428,3
8658470424,8084954,3
8658470424,7453466215,3
8658470424,8658470421,3
8658470425,8084953,3
8658470425,8084954,3
8658470425,8658470421,3
8658470428,7453466216,3
8658470428,8658470421,3
8658470431,8658470444,2
8658470443,4939939442,4
8658470443,8658470444,3
8658470443,8658470450,3
8658470444,8658470431,2
8658470444,8658470443,3
8658470444,8658470446,3
8658470446,20908251,4
8658470446,8658470444,3
8658470446,8658470449,3
8658470449,4174194536,3
8658470449,8658470446,3
8658470449,8658470450,3
8658470450,8658470443,3
8658470450,8658470449,3
8658470450,8658470451,3
8658470451,8658470450,3
8658470451,8658470452,3
8658470451,8658470464,3
8658470452,8658470451,3
8658470452,8658470453,3
8658470452,8658470460,3
8658470453,8658470452,3
8658470453,8658470460,2
8658470453,8658470463,2
8658470460,8658470452,3
8658470460,8658470453,2
8658470460,8658470463,2
8658470460,8658470464,3
8658470463,8658470453,2
8658470463,8658470460,2
8658470463,8658470471,3
8658470464,8658470451,3
8658470464,8658470460,3
8658470464,9739571446,3
8658470471,4174194536,3
8658470471,8658470463,3
8658470471,9739571447,3
8659191111,25438902,3
8659191111,10559553410,3
8659191111,10563670073,3
8659214328,4200305103,5
8659214328,6949733649,4
8659214328,10257553385,3
8659214332,298476777,3
8659214332,9912644661,3
8659214332,9912644674,4
8659214334,298476777,3
8659214334,8659214336,3
8659214334,9912644661,3
8659214336,298476784,3
8659214336,8659214334,3
8659214336,9912644636,5
8661865615,7795267718,5
8661865615,8661878923,4
8661865615,8661878935,4
8661865615,8661878947,4
8661878918,4945253613,3
8661878918,8661878935,3
8661878918,8661878963,3
8661878922,4945253609,3
8661878922,8661878945,3
8661878922,8661878946,3
8661878923,8661865615,4
8661878923,8661878934,3
8661878923,8661878945,3
8661878934,8661878923,3
8661878934,8661878946,3
8661878934,8661878954,3
8661878935,4945253610,3
8661878935,8661865615,4
8661878935,8661878918,3
8661878945,8661878922,3
8661878945,8661878923,3
8661878945,8661878946,3
8661878946,8661878922,3
8661878946,8661878934,3
8661878946,8661878945,3
8661878947,8661865615,4
8661878947,8661878954,3
8661878947,8661878962,3
8661878954,8661878934,3
8661878954,8661878947,3
8661878954,8661878965,3
8661878962,4945253610,3
8661878962,8661878947,3
8661878962,8661878965,3
8661878963,4945253610,3
8661878963,8661878918,3
8661878963,8661878964,2
8661878964,8661878963,2
8661878965,8661878954,3
8661878965,8661878962,3
8661878965,8661878966,2
8661878966,8661878965,2
8661878967,7795267705,3
8661878967,7795267706,3
8661878967,8661878974,3
8661878974,4945253613,3
8661878974,7795267706,3
8661878974,8661878967,3
8661882341,31269425,4
8661882341,3353502850,4
8661882341,8483807830,7
8663243441,8084929,5
8663243441,8960110428,3
8663243441,8960110436,3
8674286120,8674300762,3
8674286136,8674286137,4
8674286137,8674286136,4
8674286137,11047105453,2
8674286137,11047105487,2
8674286180,606927495,3
8674286180,2391146066,3
8674286180,8674286181,2
8674286181,8674286180,2
8674300727,2367908383,3
8674300727,2367908387,3
8674300727,8674300730,4
8674300730,8674300727,4
8674300742,8674300757,2
8674300757,8674300742,2
8674300757,8674300758,2
8674300757,8674300760,4
8674300758,8674300757,2
8674300760,8674300757,4
8674300760,9893481629,4
8674300762,247737948,4
8674300762,8674286120,3
8674300762,8893397597,3
8676332999,93984300,4
8676332999,8676333000,4
8676332999,8676333005,4
8676333000,93984302,3
8676333000,8676332999,4
8676333000,8676333001,3
8676333001,93984250,3
8676333001,8676333000,3
8676333001,8676333002,3
8676333002,93984226,3
8676333002,298795691,4
8676333002,8676333001,3
8676333002,8676333003,3
8676333003,7729856027,5
8676333003,8676333002,3
8676333003,8676366217,3
8676333004,93984235,3
8676333004,8676333005,3
8676333004,8676366217,3
8676333005,7224397,3
8676333005,8676332999,4
8676333005,8676333004,3
8676366217,6854176729,4
8676366217,8676333003,3
8676366217,8676333004,3
8676527943,8676527944,3
8676527943,9202640208,4
8676527943,9202640209,5
8676527944,7729856019,4
8676527944,8500169643,3
8676527944,8676527943,3
8677572657,1112768662,4
8677572657,2597116455,3
8677572657,8677572659,3
8677572659,303345561,3
8677572659,1223711408,3
8677572659,8677572657,3
8677607160,1236602099,3
8677607160,8677607161,3
8677607160,8677607162,3
8677607161,1227859811,5
8677607161,1236322712,3
8677607161,8677607160,3
8677607162,1236322712,4
8677607162,4195615091,3
8677607162,8677607160,3
8678755536,8564592,5
8678755536,298795676,3
8678755536,7295639834,3
8678755538,8564592,5
8678755538,298795691,3
8678755538,1116691921,3
8684808307,7197718297,2
8685015160,253196862,3
8685015160,2983465504,3
8685015160,8685015163,2
8685015163,8685015160,2
8687389685,4350343241,4
8687389685,8687399134,3
8687389698,4894132945,6
8687389698,5639071431,3
8687389698,8687399134,5
8687399133,4350343246,3
8687399133,4894132947,3
8687399133,4934556059,2
8687399134,8687389685,3
8687399134,8687389698,5
8687399134,9171335575,3
8687407137,1193140933,3
8687407137,1193140975,5
8687407137,8687407138,2
8687407138,8687407137,2
8690038475,1277430708,3
8690038475,4491195739,3
8690038475,9922348027,5
8691765280,456286917,3
8691765280,1310602139,4
8691765280,8575640860,3
8691778716,291424266,6
8691778716,8691841317,3
8691778716,9611159064,4
8691841317,1620320073,3
8691841317,8691778716,3
8691841317,9611159060,2
8691876245,1029561265,4
8691876245,1626971865,3
8691876245,8691876247,3
8691876247,1029561262,5
8691876247,8691876245,3
8691876247,8691876248,3
8691876248,1029561265,4
8691876248,5297516299,3
8691876248,8691876247,3
8691876260,1568601459,6
8691876260,8691876266,3
8691876260,8691876268,3
8691876260,8691876288,3
8691876262,8691876263,3
8691876262,8691876286,3
8691876262,8691895256,3
8691876263,8691876262,3
8691876263,8691876264,3
8691876263,8691876287,3
8691876263,8691895254,3
8691876264,8691876263,3
8691876264,8691876282,3
8691876264,8691895253,3
8691876266,8691876260,3
8691876266,8691876267,3
8691876266,8691876272,3
8691876267,8691876266,3
8691876267,8691876270,3
8691876267,8691876288,3
8691876268,8691876260,3
8691876268,8691876269,3
8691876268,8691876288,3
8691876269,8691876268,3
8691876269,8691876270,3
8691876269,8691876276,3
8691876270,8691876267,3
8691876270,8691876269,3
8691876270,8691876271,3
8691876271,8691876270,3
8691876271,8691876272,3
8691876271,8691876275,3
8691876272,8691876266,3
8691876272,8691876271,3
8691876272,8691876273,3
8691876273,8691876272,3
8691876273,8691876274,3
8691876273,8691876281,3
8691876274,8691876273,3
8691876274,8691876275,3
8691876274,8691876279,3
8691876275,8691876271,3
8691876275,8691876274,3
8691876275,8691876276,3
8691876276,8691876269,3
8691876276,8691876275,3
8691876276,8691876299,3
8691876277,8691876279,3
8691876277,8691876285,3
8691876277,8691876299,3
8691876279,8691876274,3
8691876279,8691876277,3
8691876279,8691876280,3
8691876280,8691876279,3
8691876280,8691876281,3
8691876280,8691876284,3
8691876281,8691876273,3
8691876281,8691876280,3
8691876281,8691876282,3
8691876282,8691876264,3
8691876282,8691876281,3
8691876282,8691876283,3
8691876283,8691876282,3
8691876283,8691876284,3
8691876283,8691876287,3
8691876284,8691876280,3
8691876284,8691876283,3
8691876284,8691876285,3
8691876285,8691876277,3
8691876285,8691876284,3
8691876285,8691876286,3
8691876286,8691876262,3
8691876286,8691876285,3
8691876286,8691876287,3
8691876287,8691876263,3
8691876287,8691876283,3
8691876287,8691876286,3
8691876288,8691876260,3
8691876288,8691876267,3
8691876288,8691876268,3
8691876290,1491269358,3
8691876290,1491269363,4
8691876290,8691895221,3
8691876290,8691895224,3
8691876293,8691876294,2
8691876293,8691876296,3
8691876293,8691876297,5
8691876294,8691876293,2
8691876294,8691876295,2
8691876294,8691895227,2
8691876295,8691876294,2
8691876295,8691876296,4
8691876296,8691876293,3
8691876296,8691876295,4
8691876297,1491269393,3
8691876297,8691876293,5
8691876297,8691876310,5
8691876297,8691876316,5
8691876299,8691876276,3
8691876299,8691876277,3
8691876299,8691895256,3
8691876301,8086632,3
8691876301,8691876307,2
8691876301,8691895219,3
8691876301,10815914110,2
8691876306,8691876307,2
8691876306,8691895261,3
8691876306,10815914134,2
8691876307,8691876301,2
8691876307,8691876306,2
8691876307,8691895260,2
8691876308,8691876309,2
8691876308,8691876313,3
8691876308,8691895260,3
8691876309,8691876308,2
8691876309,8691876310,4
8691876309,8691876311,3
8691876309,8691895261,3
8691876310,8691876297,5
8691876310,8691876309,4
8691876310,8691895226,4
8691876310,8691895227,4
8691876311,8691876309,3
8691876311,8691876314,3
8691876311,8691876316,3
8691876313,8691876308,3
8691876313,8691876314,4
8691876314,8691876311,3
8691876314,8691876313,4
8691876314,8691876316,3
8691876316,8691876297,5
8691876316,8691876311,3
8691876316,8691876314,3
8691895219,8691876301,3
8691895219,8691895257,3
8691895219,10815914111,2
8691895220,1491269363,4
8691895220,8691895221,3
8691895220,8691895235,3
8691895220,10815914130,2
8691895221,8691876290,3
8691895221,8691895220,3
8691895221,8691895236,3
8691895222,1491269363,5
8691895222,8691895224,4
8691895222,8691895226,4
8691895222,10815914155,3
8691895224,8691876290,3
8691895224,8691895222,4
8691895224,8691895225,3
8691895225,8691895224,3
8691895225,8691895226,3
8691895225,8691895227,3
8691895226,8691876310,4
8691895226,8691895222,4
8691895226,8691895225,3
8691895227,8691876294,2
8691895227,8691876310,4
8691895227,8691895225,3
8691895229,8691895230,3
8691895229,8691895247,3
8691895229,8691895257,3
8691895230,8691895229,3
8691895230,8691895231,3
8691895230,8691895234,3
8691895231,8691895230,3
8691895231,8691895232,3
8691895231,8691895248,3
8691895232,8691895231,3
8691895232,8691895233,3
8691895232,8691895237,3
8691895233,8691895232,3
8691895233,8691895234,3
8691895233,8691895236,3
8691895234,8691895230,3
8691895234,8691895233,3
8691895234,8691895258,3
8691895235,8691895220,3
8691895235,8691895236,3
8691895235,8691895258,3
8691895236,8691895221,3
8691895236,8691895233,3
8691895236,8691895235,3
8691895237,8691895232,3
8691895237,8691895238,3
8691895237,8691895241,3
8691895238,8691895237,3
8691895238,8691895246,3
8691895238,8691895248,3
8691895239,8691895240,3
8691895239,8691895243,3
8691895239,8691895249,3
8691895240,8691895239,3
8691895240,8691895241,3
8691895240,8691895252,3
8691895241,8691895237,3
8691895241,8691895240,3
8691895241,8691895242,3
8691895242,8691895241,3
8691895242,8691895243,3
8691895242,8691895246,3
8691895243,8691895239,3
8691895243,8691895242,3
8691895243,8691895244,3
8691895244,8691895243,3
8691895244,8691895245,3
8691895244,8691895250,3
8691895245,8691895244,3
8691895245,8691895246,3
8691895245,8691895247,3
8691895246,8691895238,3
8691895246,8691895242,3
8691895246,8691895245,3
8691895247,8691895229,3
8691895247,8691895245,3
8691895247,8691895248,3
8691895248,8691895231,3
8691895248,8691895238,3
8691895248,8691895247,3
8691895249,8691895239,3
8691895249,8691895250,3
8691895249,8691895251,3
8691895250,8691895244,3
8691895250,8691895249,3
8691895250,8691895255,3
8691895251,8691895249,3
