u,v,traffic_p_count
4876445704,725128,1
4876779858,1050213834,1
4876779858,5538725457,1
4876779858,9864759529,1
4876779862,4950834283,1
4876779873,1051720417,1
4876779880,8087215,2
4876779880,4452335626,2
4876779880,9874238379,2
4876779881,10437896,1
4876779881,4876779880,1
4878969895,6949628467,1
4878969897,697773,1
4878969897,298548436,1
4878994963,7815541522,1
4878994963,8491193460,1
4878994965,582811487,1
4878994965,3100567824,1
4878994967,3394239336,2
4878994967,3394239337,2
4878994967,4878994965,1
4884023020,8536114,2
4884023421,8536114,2
4884023421,2534881862,2
4885812629,401034797,2
4885812629,2305621041,1
4885812629,2390418045,2
4885812630,2305623290,1
4885812630,2390476127,1
4885812631,2365455751,1
4885812631,2390418046,2
4886121133,7732032,1
4886121135,7732032,1
4886121137,324749932,1
4886197691,2760235867,2
4886197691,4357537629,1
4886197691,9725124533,1
4887940490,6357644074,1
4888130552,569015224,1
4888130552,6357644313,2
4888130552,6357644314,2
4888246713,7302089,1
4888246719,7302089,2
4895317487,8536113,1
4895451169,6527639,1
4924695568,9444192230,1
4924695577,6534097567,2
4924695577,6923443790,2
4924695577,6923443835,1
4924695578,588481090,2
4924695578,4924695581,1
4924695578,6534097569,1
4924695581,4924695578,1
4924695581,6534097567,1
4924695581,6923443859,1
4924695581,9444192230,1
4924695591,588481080,1
4924695591,4924695592,1
4924695592,4924695591,1
4924695592,4924695593,2
4924695592,9444175909,1
4924695593,1705465932,1
4924695593,4924695592,2
4924695593,4924695594,1
4924695594,4924695593,1
4924695594,9444192250,1
4927447972,254214458,1
4927447972,2350495092,1
4927460206,7235723,1
4927474138,7217651,1
4927474144,7217651,1
4927474144,2450971101,1
4927474149,298629945,2
4927474152,298629945,1
4927484988,5423479379,1
4927484988,5423479380,1
4927484992,375465,1
4927487166,8081497,2
4927487166,18164859,1
4927487166,4225167449,1
4927488352,706324,1
4927488354,706324,1
4927488354,298548430,1
4927498878,6570982843,2
4927498882,4519617399,2
4927498882,9171711992,1
4927503275,4929059206,2
4927503278,4929059206,2
4927503278,5688563755,2
4927503279,25941406,2
4927503279,5688563760,2
4927511104,750556545,1
4927511106,750556544,1
4927511106,750556545,1
4927512194,9032715127,2
4927512201,1234226369,2
4927512201,4927512206,1
4927512206,1234226369,1
4927532627,2722426295,2
4927532627,6328329847,2
4927532630,1619530967,2
4927532630,6328325812,2
4927543936,4927543938,1
4927543936,8441650296,2
4927543941,4927543943,1
4927543941,8441650299,1
4927557855,17710382,1
4927557855,6946538608,1
4927557856,1277414338,2
4927557856,4927557855,1
4927557856,6946538603,1
4927557922,687888,1
4927557922,4679112802,1
4927557923,687888,2
4927567104,17551032,1
4927567104,673974402,1
4927567106,4927567107,1
4927568087,793284,2
4927568087,4927568085,2
4927568092,26237004,1
4927568092,4927568087,2
4927568092,5533554912,2
4927568093,4927568097,2
4927568097,4927568092,2
4927572642,4935428608,1
4927572643,4935428610,1
4927573665,5550759433,1
4927576659,18176445,1
4927576659,4927576660,1
4927576660,26489382,1
4927576660,3630664480,1
4927576660,3630664484,1
4927635097,299498435,1
4927635097,1234226371,1
4927635097,3160222044,2
4927775033,18088968,2
4927775033,4928282604,2
4927775033,5454386258,2
4928282604,20849638,2
4928282604,4927775033,2
4928282604,6991051651,2
4928761337,2514123539,1
4929000940,4929074986,1
4929000953,73083453,1
4929000953,1394611059,2
4929000953,1681588726,1
4929000956,73076534,2
4929000956,4929074992,1
4929002367,1254113894,1
4929002367,4929002368,2
4929002368,1242123670,2
4929002369,4929002367,1
4929059203,4927503279,2
4929059206,4927503279,2
4929059206,5464537333,2
4929074985,4929074987,2
4929074985,10598774918,1
4929074985,10598774919,2
4929074986,4929000945,1
4929074986,10598774919,2
4929074987,4929002369,1
4929074987,4929074985,2
4929074988,3396247958,1
4929074989,3396247958,1
4929074989,4929074987,1
4929074991,267024700,1
4929074991,5101220004,1
4929074992,286496899,1
4929074992,4929000956,1
4929074992,4929074991,1
4929107511,2292875749,2
4929107511,4929107510,1
4929107511,10731295118,1
4929107519,4929107511,2
4929108030,4581844459,2
4929108030,5273585417,2
4929108030,5435735559,1
4929108039,5273585420,1
4929108040,6488724,2
4929108040,4929108039,1
4929108041,9666739020,1
4929108044,20922366,2
4929108044,3637243110,1
4929108044,4929108043,1
4929108058,698037,1
4929108058,9236370491,2
4929108067,4929108071,1
4929108067,4929108076,2
4929108067,6334528440,1
4929108074,2292875749,2
4929108074,4929107510,1
4929108074,8976545062,1
4929108076,2292875759,2
4929108076,4929108067,2
4929108076,10731295133,1
4929108080,4929108067,2
4929108080,4929108076,2
4929108081,4929108074,1
4931068901,698646,1
4931068901,4931068906,2
4931068906,1784499643,1
4931068906,1784499666,1
4931068906,4931068908,1
4931068908,8118523,1
4934556059,8687399133,1
4935428605,4935428606,2
4935428605,4935428626,1
4935428605,9377549786,1
4935428606,17551023,1
4935428606,4935428605,2
4935428607,4927572642,1
4935428607,4935428608,2
4935428608,565466670,1
4935428608,4935428607,2
4935428608,9377549751,1
4935428609,4927572643,1
4935428609,4935428610,2
4935428609,9377549796,1
4935428610,565466674,1
4935428610,4935428609,2
4935428610,9377549786,1
4935428621,4935428606,1
4935428628,4935428605,1
4945253575,288722475,1
4945253609,288722476,1
4945253617,288722475,1
4945266604,8894367058,1
4945266605,4684360834,1
4945266606,4684360839,1
4945296123,4945296131,1
4945296131,4945296123,1
4945331147,9651875404,1
4945382657,2760235832,2
4945382657,5298316562,2
4945382658,7209471595,1
4945382658,8441650270,1
4945382676,2760235822,1
4945382713,444973669,1
4945382713,582300222,1
4945382715,2760235836,1
4945382715,4945410564,1
4945382715,7209471586,1
4945394110,2760235822,1
4945395247,7211077,2
4945395247,7726644,2
4945395247,17551064,2
4945395247,10083430086,2
4945409407,7209467982,1
4945410564,445000983,2
4945410564,4945382715,1
4945410564,7209471585,1
4945410571,1579437187,1
4945414566,26081757,1
4945414572,6504012,1
4945414572,4945414570,1
4945414574,6504010,1
4945414574,4945414572,1
4945414574,4950643825,3
4945414577,8899944,1
4945414577,4945414574,1
4945423171,8891513,2
4945423171,435681911,2
4945423171,1236989662,2
4945423171,9905698223,1
4945531190,8883246426,1
4945531190,8883246428,1
4945531190,8883246430,2
4945531190,9681744553,2
4945692512,1411071138,1
4945875322,297822246,2
4950643825,4945414574,3
4950749454,7726675,2
4950834279,4950834286,1
4950834280,4950834286,2
4950834280,6352788973,1
4950834281,4950834280,1
4950834283,1625204104,1
4950834283,4876779862,1
4950834283,4950834285,2
4950834285,791989,2
4950834285,4950834283,2
4950834286,4950834279,1
4950834286,4950834280,2
4950834286,6952369738,2
4950924986,8919792,1
4952357526,5591554752,1
4952357527,5601380651,1
4955465762,6504028,2
4958781421,17552586,1
4964730229,8085743,1
4966239886,4252257566,2
4966239886,5980726059,1
4966239886,9908352194,1
4966239886,9908352208,1
4968541959,8085026,1
4973315569,437116297,1
4985131971,4296995263,1
4985131971,4307713881,2
4985131971,9219069279,1
4985131971,9219069302,1
4985131979,9772961700,1
4986183820,2206848518,1
5009884626,17519633,1
5015352678,3377464039,2
5015352687,2283813945,1
5016445881,3380301216,1
5025125541,5025125542,2
5025125541,10768242998,1
5025125542,336232786,1
5025125542,5025125541,2
5025125542,9930074555,1
5025125544,1395908074,1
5025125544,5025125545,2
5025125545,296199196,1
5025125545,5025125544,2
5030956389,8319435165,1
5030956389,8491997171,2
5035524765,1307005056,1
5035553975,1307005048,1
5035553992,1411089890,1
5037644597,1051817889,1
5037644597,1052300762,1
5037644597,1573985918,3
5044540959,2255813373,1
5045461917,297925486,2
5045461919,8493001092,1
5059373076,27084611,1
5066122130,3268078020,2
5066122130,5066122132,1
5066122130,9302703981,1
5066122131,5066122130,1
5066122132,3268078020,1
5068032530,3199215093,2
5068032530,5068032537,2
5068032530,5068032579,2
5068032530,5068032580,2
5068032536,299587788,2
5068032536,5068032651,1
5068032536,5068032652,1
5068032536,5068032693,1
5068032537,5068032530,2
5068032537,5068032578,2
5068032537,5068032595,2
5068032537,5068032670,2
5068032578,3198548579,1
5068032578,5068032537,2
5068032578,5068032579,2
5068032579,299587792,1
5068032579,5068032530,2
5068032579,5068032695,1
5068032580,5068032530,2
5068032580,5068032595,2
5068032595,5068032537,2
5068032651,5068032536,1
5068032652,5068032536,1
5068032652,5068032697,1
5068032652,5068032709,1
5068032663,3198515252,1
5068032670,299587788,1
5068032670,5068032537,2
5068032670,5068032709,2
5068032675,299587792,1
5068032693,5068032536,1
5068032693,5068032697,1
5068032695,5068032579,1
5068032695,5068032693,1
5068032697,3198515252,2
5068032697,5068032652,1
5068032697,5068032692,1
5068032701,3198515811,1
5068032703,3198515252,1
5068032709,1213545863,1
5068032709,5068032652,1
5068032709,5068032670,2
5073252280,1040150223,1
5082244598,9775022315,1
5082540763,3700066893,2
5082540763,9798823189,1
5083265417,3639238057,2
5083265417,4199791701,2
5101220002,267024700,1
5101220003,73083453,1
5101220003,267024700,2
5101220003,1394611059,2
5101220003,5101220004,2
5101220004,5101220003,2
5101220004,5101220005,1
5101220006,4929000953,1
5109935211,26154494,2
5109935211,1958097454,2
5109935211,6946025283,1
5109935211,7899100566,1
5114643216,1311740564,2
5114643216,1739173320,2
5114643216,8395697274,2
5114682723,292825428,2
5125972262,1452479209,1
5129168321,5251282963,1
5129168325,125423,1
5129168325,435790550,2
5129168329,9703157868,1
5132483437,32360050,1
5139751215,2206848518,1
5139755324,2206848515,1
5140938587,725336,1
5193854240,5194778937,1
5193854240,5282281397,1
5194778938,5193854230,1
5200116751,697822,1
5203997324,298538850,2
5203997324,5680294242,1
5203997324,6949357850,2
5203997324,6949357853,2
5221258870,5221258871,1
5221258871,5221258870,1
5228486787,8491602206,2
5228486787,8491663718,1
5228486787,10186215515,1
5241869408,7743275711,1
5241869408,10553351691,1
5241869410,5194778937,1
5241871757,435790550,1
5241871757,10761077947,1
5245672143,7252757188,1
5251299745,296206884,1
5251299745,5251299746,2
5251299746,265508432,1
5251299746,5251299745,2
5251299746,7488957434,1
5251299747,4502272966,1
5251299747,5251299748,2
5251299748,296206881,2
5251299748,5251299747,2
5251299749,5251299748,1
5254303858,1341480228,1
5254691292,1341480228,1
5254691296,1341480228,1
5256150324,1579358169,1
5273585416,5273585417,1
5273585416,5273585419,1
5273585417,4929108030,2
5273585417,5273585416,1
5273585417,9944631038,1
5273585419,2625927871,1
5273585419,2625927886,2
5273585419,2625927889,1
5273585419,5273585416,1
5273585420,4581844460,1
5274881491,10566474912,1
5274881494,10566474937,1
5274881496,10566474918,1
5274881503,10566474933,1
5274881504,10155079964,1
5274881508,10566474912,1
5274881516,10566474933,1
5274881516,10566474940,1
5274881548,10566439702,1
5274881563,10566439702,1
5274881581,5274881583,1
5274881581,10624439518,3
5274881582,5274881581,2
5274881582,6401620536,2
5275812475,8214785,1
5275812475,6805450484,1
5275812475,8825938018,1
5275812480,5275812475,1
5275812489,6805490266,1
5275812503,698683,2
5284835296,268690821,2
5296477196,296199178,1
5296477196,1347219100,1
5296477196,5296477203,1
5296477203,5296477196,1
5297278619,6504024,2
5298316562,4945382658,2
5298316562,7212021122,1
5298316563,2760235830,2
5298316563,2760235832,2
5298316563,5298316562,2
5298316572,7397303,1
5298340096,8086412,2
5303224648,1472966176,2
5303229326,4501323210,1
5303229326,4501323211,1
5305065025,5451372893,2
5305123128,4199695801,1
5305123130,800732745,1
5305123130,4199695821,2
5305123130,6299238428,1
5305123136,4199695821,2
5305123136,5305123130,1
5305507637,4199695825,2
5308313401,1329110165,2
5308313401,1446653210,1
5308313401,7726386367,2
5308332676,6545701364,1
5308369801,1208047603,1
5315151304,8228713,4
5315151304,8228727,2
5315151304,25920355,2
5315151304,9504743528,2
5315151306,8228713,1
5315151307,7897418552,1
5316658774,1629913404,1
5316658776,1629913475,1
5316658776,1871902711,1
5316658776,5316658777,1
5316658777,4554111739,1
5316658777,5316658774,2
5316658777,5316658776,1
5320816283,793295,1
5325719552,1729562504,1
5325719562,7465109455,1
5326127003,7570726042,1
5340564443,3835638353,1
5340564443,4431448274,2
5340564444,4431448274,1
5346633557,3221719263,1
5347212856,8893397589,1
5355589085,697547,2
5355589085,3207917516,2
5355589085,3207917517,2
5359980354,435790550,1
5411125453,5411125460,1
5411125460,5411125453,1
5412159300,2405293247,1
5419101134,5305065025,1
5419101136,697783,1
5419101137,5305065025,2
5423479378,5423479379,1
5423479378,6949357850,1
5423479379,5423479378,1
5423479379,5423479380,2
5423479379,5680294244,1
5423479380,4927484992,1
5423479380,5423479379,2
5423479380,5423479381,2
5423479381,5423479380,2
5423479381,5423479382,1
5423479381,5490694555,2
5423479382,5423479381,1
5423479382,6778956284,1
5423479410,1411001724,1
5434289426,6540008,1
5440433377,1050213876,1
5454386258,4927775033,2
5467130607,5355589085,1
5477029962,3085198365,1
5477919061,1181485694,1
5479185356,6805490186,1
5479185366,6805490193,1
5480460208,1729562496,1
5480460209,1729562496,1
5481050548,17332929,1
5490694555,5423479406,1
5490694556,5490694555,1
5490694560,6778956284,1
5503416928,2066245917,1
5513540303,298466188,2
5515529386,274873250,1
5520862921,619321487,1
5538722936,6651812219,1
5538725457,4876779858,1
5550759429,4513737661,1
5550759429,5550759433,2
5550759429,8880171293,1
5550759433,4927573666,1
5550759433,5550759429,2
5550759435,10776414,2
5550759435,5550759439,2
5550759439,4513737656,1
5550759439,5550759435,2
5550759439,8880171293,1
5562082339,6328330285,1
5583563211,11038134166,1
5583563213,698663,3
5591554752,4952357526,1
5591554752,5887504898,1
5591554752,5887504928,2
5591554752,6060923187,1
5601380651,4952357527,1
5601380651,5601380655,1
5601380651,8628938225,1
5601380651,8995918487,1
5601380655,5601380651,1
5623034823,20943810,2
5636058236,10229361157,2
5642405506,4307365118,1
5667191522,1731057,2
5677438504,1038414595,1
5677438504,6293930208,1
5677438504,9060692561,1
5677438504,9269908172,2
5680294242,5203997324,1
5680294244,298538850,1
5680294244,6949357850,1
5680294245,5423479381,1
5680633558,4082804183,1
5683222502,21788483,1
5688563746,4927503278,1
5688563757,9741508265,1
5688563759,1419568796,1
5688563759,4927503278,2
5688563760,1419568796,1
5688563760,4927503278,2
5688563760,5688563759,2
5691818359,118781,2
5697186645,8546304,2
5699199858,5699199859,1
5699199859,5699199858,1
5699199864,1905155286,1
5699199865,1905155286,1
5699199918,5699199923,1
5699199923,5699199918,1
5703276458,94014519,2
5703276459,94014519,2
5706462977,118779,1
5706462979,6952446660,1
5711295351,5711295352,1
5711295352,2700735609,2
5711295352,2815315653,1
5711295352,5711295351,1
5744884404,1473284,1
5754863555,92871592,1
5754863555,5754863557,1
5754863555,9830911395,1
5754863557,5754863555,1
5759889049,8947362967,1
5764101916,9981416193,2
5764140997,2305619297,1
5764144567,2611016719,1
5764144820,2305623290,2
5773418195,5773418202,1
5773418197,5773418201,1
5773418200,5773418202,1
5773418201,5773418196,1
5773418201,5773418197,1
5773418202,276358720,2
5773418202,5773418200,1
5773418203,276359703,2
5773418203,5773418209,1
5773418204,276358719,1
5773418204,5773418210,1
5773418209,5773418203,1
5773418210,5773418204,1
5793453494,10570471708,1
5798220234,4745313111,1
5798220235,4289244939,1
5798220236,4289244945,1
5807533763,2583448456,2
5824034045,4581844459,1
5824034045,8977498006,1
5837954931,18178297,2
5879572003,698663,2
5879572003,8328770,1
5879572003,5879572009,1
5879572009,5879572003,1
5879717722,9214588166,1
5887504898,5591554752,1
5887504908,2933614551,1
5887504908,4128349510,1
5887504925,18222739,2
5887504925,4128349510,1
5887504928,4128349510,1
5887504928,5591554752,2
5887571907,1064956082,1
5887571908,6945826814,1
5887571944,118764,1
5899422319,697537,1
5899422346,4876445689,1
5900209352,265144979,1
5900209352,420787185,1
5900209352,7123959169,1
5909467713,5930743385,1
5914753306,278331770,2
5917989286,8546305,2
5926663912,7459412,1
5930743385,5909467713,1
5939162157,24267113,1
5949885273,8140223,1
5970323721,4868490688,1
5970423248,3100567815,1
5970423248,3100567816,1
5970498698,5970498699,1
5970498699,1754665148,1
5970498699,5970498698,1
5970498699,5970498700,2
5970498700,26490148,1
5970498700,5970498699,2
5970498700,5970498701,1
5970498701,1754665140,1
5970498701,5970498700,1
5977854571,9645583013,1
5977854572,9645583013,1
5980726057,4393194753,1
5980726059,4966239886,1
5987328980,1729562496,1
5996601373,8079923,2
5996601373,11062535,1
5996601373,5996601374,2
5996601373,8949022921,1
5996601374,7235689,1
5996601374,8079923,2
5996601374,5996601373,2
5996601374,5996601375,2
5996601375,8079923,2
5996601375,1625107367,1
5996601375,5996601374,2
6013172872,17176967,2
6040935376,6040938987,1
6040935378,6040938987,1
6040938987,4247979023,2
6040938987,6040935378,1
6040938987,6040938985,1
6048839938,3279874610,1
6048839944,2226036755,1
6048839944,6048884455,1
6048840410,3279874620,1
6048884455,2428201599,2
6048884455,6048839944,1
6048884455,6048884458,2
6048884458,3627218951,1
